class,ruletype_longname,ruletype_shortname,"linguistic pattern","order of arguments",patterntype,subject,predicate,object,condAB,condBA,supA,supB,supAB,AllConf,Coherence,Cosine,IR,Kulczynski,MaxConf,string
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",born,,1-gram,,,http://dbpedia.org/resource/London,0.113207547169811,0.6,53,10,6,0.113207547169811,0.0952380952380952,0.260623345657842,0.754385964912281,0.356603773584906,0.6,"dbo:Actor in c_e and 'born' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",actress,,1-gram,,,http://dbpedia.org/resource/London,0.106382978723404,0.5,47,10,5,0.106382978723404,0.087719298245614,0.230632802007221,0.711538461538462,0.303191489361702,0.5,"dbo:Actor in c_e and 'actress' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",December,,1-gram,,,http://dbpedia.org/resource/London,0.2,0.2,10,10,2,0.2,0.1,0.2,0,0.2,0.2,"dbo:Actor in c_e and 'December' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",played,,1-gram,,,http://dbpedia.org/resource/London,0.25,0.3,12,10,3,0.25,0.136363636363636,0.273861278752583,0.105263157894737,0.275,0.3,"dbo:Actor in c_e and 'played' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",London,,1-gram,,,http://dbpedia.org/resource/London,0.285714285714286,0.4,14,10,4,0.285714285714286,0.166666666666667,0.338061701891407,0.2,0.342857142857143,0.4,"dbo:Actor in c_e and 'London' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",also,,1-gram,,,http://dbpedia.org/resource/London,0.142857142857143,0.3,21,10,3,0.142857142857143,0.0967741935483871,0.207019667802706,0.392857142857143,0.221428571428571,0.3,"dbo:Actor in c_e and 'also' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",known,,1-gram,,,http://dbpedia.org/resource/London,0.227272727272727,0.5,22,10,5,0.227272727272727,0.15625,0.337099931231621,0.444444444444444,0.363636363636364,0.5,"dbo:Actor in c_e and 'known' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",West,,1-gram,,,http://dbpedia.org/resource/London,0.6,0.3,5,10,3,0.3,0.2,0.424264068711929,0.416666666666667,0.45,0.6,"dbo:Actor in c_e and 'West' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",performed,,1-gram,,,http://dbpedia.org/resource/London,0.4,0.2,5,10,2,0.2,0.133333333333333,0.282842712474619,0.384615384615385,0.3,0.4,"dbo:Actor in c_e and 'performed' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",film,,1-gram,,,http://dbpedia.org/resource/London,0.131578947368421,0.5,38,10,5,0.131578947368421,0.104166666666667,0.256494588021288,0.651162790697674,0.315789473684211,0.5,"dbo:Actor in c_e and 'film' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",January,,1-gram,,,http://dbpedia.org/resource/London,0.357142857142857,0.5,14,10,5,0.357142857142857,0.208333333333333,0.422577127364258,0.210526315789474,0.428571428571429,0.5,"dbo:Actor in c_e and 'January' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","is an English actress",,4-gram,,,http://dbpedia.org/resource/London,0.333333333333333,0.2,6,10,2,0.2,0.125,0.258198889747161,0.285714285714286,0.266666666666667,0.333333333333333,"dbo:Actor in c_e and 'is an English actress' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","was an English actor",,4-gram,,,http://dbpedia.org/resource/London,0.4,0.2,5,10,2,0.2,0.133333333333333,0.282842712474619,0.384615384615385,0.3,0.4,"dbo:Actor in c_e and 'was an English actor' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","an English actress",,3-gram,,,http://dbpedia.org/resource/London,0.25,0.2,8,10,2,0.2,0.111111111111111,0.223606797749979,0.125,0.225,0.25,"dbo:Actor in c_e and 'an English actress' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","was a British",,3-gram,,,http://dbpedia.org/resource/London,0.235294117647059,0.4,17,10,4,0.235294117647059,0.148148148148148,0.306785995538948,0.304347826086957,0.317647058823529,0.4,"dbo:Actor in c_e and 'was a British' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","was an English",,3-gram,,,http://dbpedia.org/resource/London,0.3,0.3,10,10,3,0.3,0.15,0.3,0,0.3,0.3,"dbo:Actor in c_e and 'was an English' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","is an English",,3-gram,,,http://dbpedia.org/resource/London,0.25,0.2,8,10,2,0.2,0.111111111111111,0.223606797749979,0.125,0.225,0.25,"dbo:Actor in c_e and 'is an English' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","a British actress",,3-gram,,,http://dbpedia.org/resource/London,0.4,0.2,5,10,2,0.2,0.133333333333333,0.282842712474619,0.384615384615385,0.3,0.4,"dbo:Actor in c_e and 'a British actress' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","was born in",,3-gram,,,http://dbpedia.org/resource/London,0.333333333333333,0.2,6,10,2,0.2,0.125,0.258198889747161,0.285714285714286,0.266666666666667,0.333333333333333,"dbo:Actor in c_e and 'was born in' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","an English actor",,3-gram,,,http://dbpedia.org/resource/London,0.285714285714286,0.2,7,10,2,0.2,0.117647058823529,0.239045721866879,0.2,0.242857142857143,0.285714285714286,"dbo:Actor in c_e and 'an English actor' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","appeared in",,2-gram,,,http://dbpedia.org/resource/London,0.0952380952380952,0.2,21,10,2,0.0952380952380952,0.0645161290322581,0.138013111868471,0.379310344827586,0.147619047619048,0.2,"dbo:Actor in c_e and 'appeared in' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","best known",,2-gram,,,http://dbpedia.org/resource/London,0.153846153846154,0.2,13,10,2,0.153846153846154,0.0869565217391304,0.175411603861406,0.142857142857143,0.176923076923077,0.2,"dbo:Actor in c_e and 'best known' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","died in",,2-gram,,,http://dbpedia.org/resource/London,0.333333333333333,0.3,9,10,3,0.3,0.157894736842105,0.316227766016838,0.0625,0.316666666666667,0.333333333333333,"dbo:Actor in c_e and 'died in' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","role as",,2-gram,,,http://dbpedia.org/resource/London,0.333333333333333,0.2,6,10,2,0.2,0.125,0.258198889747161,0.285714285714286,0.266666666666667,0.333333333333333,"dbo:Actor in c_e and 'role as' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","was born",,2-gram,,,http://dbpedia.org/resource/London,0.222222222222222,0.2,9,10,2,0.2,0.105263157894737,0.210818510677892,0.0588235294117646,0.211111111111111,0.222222222222222,"dbo:Actor in c_e and 'was born' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","born in",,2-gram,,,http://dbpedia.org/resource/London,0.25,0.3,12,10,3,0.25,0.136363636363636,0.273861278752583,0.105263157894737,0.275,0.3,"dbo:Actor in c_e and 'born in' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","stage and",,2-gram,,,http://dbpedia.org/resource/London,0.142857142857143,0.2,14,10,2,0.142857142857143,0.0833333333333333,0.169030850945703,0.181818181818182,0.171428571428571,0.2,"dbo:Actor in c_e and 'stage and' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","English actress",,2-gram,,,http://dbpedia.org/resource/London,0.25,0.2,8,10,2,0.2,0.111111111111111,0.223606797749979,0.125,0.225,0.25,"dbo:Actor in c_e and 'English actress' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","known for",,2-gram,,,http://dbpedia.org/resource/London,0.176470588235294,0.3,17,10,3,0.176470588235294,0.111111111111111,0.230089496654211,0.291666666666667,0.238235294117647,0.3,"dbo:Actor in c_e and 'known for' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","British actress",,2-gram,,,http://dbpedia.org/resource/London,0.4,0.2,5,10,2,0.2,0.133333333333333,0.282842712474619,0.384615384615385,0.3,0.4,"dbo:Actor in c_e and 'British actress' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","actor who",,2-gram,,,http://dbpedia.org/resource/London,0.2,0.2,10,10,2,0.2,0.1,0.2,0,0.2,0.2,"dbo:Actor in c_e and 'actor who' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","a British",,2-gram,,,http://dbpedia.org/resource/London,0.181818181818182,0.4,22,10,4,0.181818181818182,0.125,0.269679944985297,0.428571428571429,0.290909090909091,0.4,"dbo:Actor in c_e and 'a British' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","an English",,2-gram,,,http://dbpedia.org/resource/London,0.277777777777778,0.5,18,10,5,0.277777777777778,0.178571428571429,0.372677996249965,0.347826086956522,0.388888888888889,0.5,"dbo:Actor in c_e and 'an English' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","English actor",,2-gram,,,http://dbpedia.org/resource/London,0.285714285714286,0.2,7,10,2,0.2,0.117647058823529,0.239045721866879,0.2,0.242857142857143,0.285714285714286,"dbo:Actor in c_e and 'English actor' in l_e => exists p : (e, p, dbr:London) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",born,,1-gram,,,http://dbpedia.org/resource/Liverpool,0.0377358490566038,1,53,2,2,0.0377358490566038,0.0363636363636364,0.194257172471453,0.962264150943396,0.518867924528302,1,"dbo:Actor in c_e and 'born' in l_e => exists p : (e, p, dbr:Liverpool) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",English,,1-gram,,,"""2012""^^<http://www.w3.org/2001/XMLSchema#integer>",0.105263157894737,1,19,2,2,0.105263157894737,0.0952380952380952,0.324442842261525,0.894736842105263,0.552631578947368,1,"dbo:Actor in c_e and 'English' in l_e => exists p : (e, p, ""2012""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",actress,,1-gram,,,"""2012""^^<http://www.w3.org/2001/XMLSchema#integer>",0.0425531914893617,1,47,2,2,0.0425531914893617,0.0408163265306122,0.206284249251759,0.957446808510638,0.521276595744681,1,"dbo:Actor in c_e and 'actress' in l_e => exists p : (e, p, ""2012""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",best,,1-gram,,,"""2012""^^<http://www.w3.org/2001/XMLSchema#integer>",0.142857142857143,1,14,2,2,0.142857142857143,0.125,0.377964473009227,0.857142857142857,0.571428571428571,1,"dbo:Actor in c_e and 'best' in l_e => exists p : (e, p, ""2012""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",series,,1-gram,,,"""2012""^^<http://www.w3.org/2001/XMLSchema#integer>",0.166666666666667,1,12,2,2,0.166666666666667,0.142857142857143,0.408248290463863,0.833333333333333,0.583333333333333,1,"dbo:Actor in c_e and 'series' in l_e => exists p : (e, p, ""2012""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",known,,1-gram,,,"""2012""^^<http://www.w3.org/2001/XMLSchema#integer>",0.0909090909090909,1,22,2,2,0.0909090909090909,0.0833333333333333,0.301511344577764,0.909090909090909,0.545454545454545,1,"dbo:Actor in c_e and 'known' in l_e => exists p : (e, p, ""2012""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","is an English actress",,4-gram,,,"""2012""^^<http://www.w3.org/2001/XMLSchema#integer>",0.333333333333333,1,6,2,2,0.333333333333333,0.25,0.577350269189626,0.666666666666667,0.666666666666667,1,"dbo:Actor in c_e and 'is an English actress' in l_e => exists p : (e, p, ""2012""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","best known for",,3-gram,,,"""2012""^^<http://www.w3.org/2001/XMLSchema#integer>",0.181818181818182,1,11,2,2,0.181818181818182,0.153846153846154,0.426401432711221,0.818181818181818,0.590909090909091,1,"dbo:Actor in c_e and 'best known for' in l_e => exists p : (e, p, ""2012""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","is an English",,3-gram,,,"""2012""^^<http://www.w3.org/2001/XMLSchema#integer>",0.25,1,8,2,2,0.25,0.2,0.5,0.75,0.625,1,"dbo:Actor in c_e and 'is an English' in l_e => exists p : (e, p, ""2012""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","an English actress",,3-gram,,,"""2012""^^<http://www.w3.org/2001/XMLSchema#integer>",0.25,1,8,2,2,0.25,0.2,0.5,0.75,0.625,1,"dbo:Actor in c_e and 'an English actress' in l_e => exists p : (e, p, ""2012""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","best known",,2-gram,,,"""2012""^^<http://www.w3.org/2001/XMLSchema#integer>",0.153846153846154,1,13,2,2,0.153846153846154,0.133333333333333,0.392232270276368,0.846153846153846,0.576923076923077,1,"dbo:Actor in c_e and 'best known' in l_e => exists p : (e, p, ""2012""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","English actress",,2-gram,,,"""2012""^^<http://www.w3.org/2001/XMLSchema#integer>",0.25,1,8,2,2,0.25,0.2,0.5,0.75,0.625,1,"dbo:Actor in c_e and 'English actress' in l_e => exists p : (e, p, ""2012""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","known for",,2-gram,,,"""2012""^^<http://www.w3.org/2001/XMLSchema#integer>",0.117647058823529,1,17,2,2,0.117647058823529,0.105263157894737,0.342997170285018,0.882352941176471,0.558823529411765,1,"dbo:Actor in c_e and 'known for' in l_e => exists p : (e, p, ""2012""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","an English",,2-gram,,,"""2012""^^<http://www.w3.org/2001/XMLSchema#integer>",0.111111111111111,1,18,2,2,0.111111111111111,0.1,0.333333333333333,0.888888888888889,0.555555555555556,1,"dbo:Actor in c_e and 'an English' in l_e => exists p : (e, p, ""2012""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",appeared,,1-gram,,,"""1933""^^<http://www.w3.org/2001/XMLSchema#integer>",0.0769230769230769,0.666666666666667,26,3,2,0.0769230769230769,0.0689655172413793,0.226455406828919,0.851851851851852,0.371794871794872,0.666666666666667,"dbo:Actor in c_e and 'appeared' in l_e => exists p : (e, p, ""1933""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",Swedish,,1-gram,,,"""1933""^^<http://www.w3.org/2001/XMLSchema#integer>",0.105263157894737,0.666666666666667,19,3,2,0.105263157894737,0.0909090909090909,0.264906471413009,0.8,0.385964912280702,0.666666666666667,"dbo:Actor in c_e and 'Swedish' in l_e => exists p : (e, p, ""1933""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",films,,1-gram,,,"""1933""^^<http://www.w3.org/2001/XMLSchema#integer>",0.111111111111111,0.666666666666667,18,3,2,0.111111111111111,0.0952380952380952,0.272165526975909,0.789473684210526,0.388888888888889,0.666666666666667,"dbo:Actor in c_e and 'films' in l_e => exists p : (e, p, ""1933""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",actor,,1-gram,,,"""1933""^^<http://www.w3.org/2001/XMLSchema#integer>",0.0535714285714286,1,56,3,3,0.0535714285714286,0.0508474576271186,0.231455024943138,0.946428571428571,0.526785714285714,1,"dbo:Actor in c_e and 'actor' in l_e => exists p : (e, p, ""1933""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","appeared in",,2-gram,,,"""1933""^^<http://www.w3.org/2001/XMLSchema#integer>",0.0952380952380952,0.666666666666667,21,3,2,0.0952380952380952,0.0833333333333333,0.251976315339485,0.818181818181818,0.380952380952381,0.666666666666667,"dbo:Actor in c_e and 'appeared in' in l_e => exists p : (e, p, ""1933""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","a Swedish",,2-gram,,,"""1933""^^<http://www.w3.org/2001/XMLSchema#integer>",0.105263157894737,0.666666666666667,19,3,2,0.105263157894737,0.0909090909090909,0.264906471413009,0.8,0.385964912280702,0.666666666666667,"dbo:Actor in c_e and 'a Swedish' in l_e => exists p : (e, p, ""1933""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","was a Swedish",,3-gram,,,"""1933""^^<http://www.w3.org/2001/XMLSchema#integer>",0.2,0.666666666666667,10,3,2,0.2,0.153846153846154,0.365148371670111,0.636363636363636,0.433333333333333,0.666666666666667,"dbo:Actor in c_e and 'was a Swedish' in l_e => exists p : (e, p, ""1933""^^<http://www.w3.org/2001/XMLSchema#integer>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",April,,1-gram,,,"""1931""^^<http://www.w3.org/2001/XMLSchema#gYear>",0.2,0.5,10,4,2,0.2,0.142857142857143,0.316227766016838,0.5,0.35,0.5,"dbo:Actor in c_e and 'April' in l_e => exists p : (e, p, ""1931""^^<http://www.w3.org/2001/XMLSchema#gYear>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",born,,1-gram,,,"""1931""^^<http://www.w3.org/2001/XMLSchema#gYear>",0.0566037735849057,0.75,53,4,3,0.0566037735849057,0.0526315789473684,0.206040845923034,0.907407407407407,0.403301886792453,0.75,"dbo:Actor in c_e and 'born' in l_e => exists p : (e, p, ""1931""^^<http://www.w3.org/2001/XMLSchema#gYear>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",stage,,1-gram,,,"""1931""^^<http://www.w3.org/2001/XMLSchema#gYear>",0.0769230769230769,0.5,26,4,2,0.0769230769230769,0.0666666666666667,0.196116135138184,0.785714285714286,0.288461538461538,0.5,"dbo:Actor in c_e and 'stage' in l_e => exists p : (e, p, ""1931""^^<http://www.w3.org/2001/XMLSchema#gYear>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",Swedish,,1-gram,,,"""1931""^^<http://www.w3.org/2001/XMLSchema#gYear>",0.105263157894737,0.5,19,4,2,0.105263157894737,0.0869565217391304,0.229415733870562,0.714285714285714,0.302631578947368,0.5,"dbo:Actor in c_e and 'Swedish' in l_e => exists p : (e, p, ""1931""^^<http://www.w3.org/2001/XMLSchema#gYear>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",film,,1-gram,,,"""1931""^^<http://www.w3.org/2001/XMLSchema#gYear>",0.0526315789473684,0.5,38,4,2,0.0526315789473684,0.0476190476190476,0.162221421130763,0.85,0.276315789473684,0.5,"dbo:Actor in c_e and 'film' in l_e => exists p : (e, p, ""1931""^^<http://www.w3.org/2001/XMLSchema#gYear>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o",actor,,1-gram,,,"""1931""^^<http://www.w3.org/2001/XMLSchema#gYear>",0.0714285714285714,1,56,4,4,0.0714285714285714,0.0666666666666667,0.267261241912424,0.928571428571429,0.535714285714286,1,"dbo:Actor in c_e and 'actor' in l_e => exists p : (e, p, ""1931""^^<http://www.w3.org/2001/XMLSchema#gYear>) in G"
http://dbpedia.org/ontology/Actor,predict_o_for_s_given_l,"c_s,l_s => o","a Swedish",,2-gram,,,"""1931""^^<http://www.w3.org/2001/XMLSchema#gYear>",0.105263157894737,0.5,19,4,2,0.105263157894737,0.0869565217391304,0.229415733870562,0.714285714285714,0.302631578947368,0.5,"dbo:Actor in c_e and 'a Swedish' in l_e => exists p : (e, p, ""1931""^^<http://www.w3.org/2001/XMLSchema#gYear>) in G"
