class,ruletype_longname,ruletype_shortname,"linguistic pattern","order of arguments",patterntype,subject,predicate,object,condAB,condBA,supA,supB,supAB,AllConf,Coherence,Cosine,IR,Kulczynski,MaxConf,string
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p","appeared in",,2-gram,,http://dbpedia.org/property/caption,,0.19047619047619,0.285714285714286,21,14,4,0.19047619047619,0.114285714285714,0.233284737407922,0.225806451612903,0.238095238095238,0.285714285714286,"dbo:Actor in c_e and 'appeared in' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p","best known",,2-gram,,http://dbpedia.org/property/caption,,0.153846153846154,0.142857142857143,13,14,2,0.142857142857143,0.0740740740740741,0.14824986333222,0.0400000000000001,0.148351648351648,0.153846153846154,"dbo:Actor in c_e and 'best known' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p","English actress",,2-gram,,http://dbpedia.org/property/caption,,0.25,0.142857142857143,8,14,2,0.142857142857143,0.0909090909090909,0.188982236504614,0.3,0.196428571428571,0.25,"dbo:Actor in c_e and 'English actress' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p","French actress",,2-gram,,http://dbpedia.org/property/caption,,0.4,0.142857142857143,5,14,2,0.142857142857143,0.105263157894737,0.239045721866879,0.529411764705882,0.271428571428571,0.4,"dbo:Actor in c_e and 'French actress' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p","an English",,2-gram,,http://dbpedia.org/property/caption,,0.166666666666667,0.214285714285714,18,14,3,0.166666666666667,0.09375,0.188982236504614,0.137931034482759,0.19047619047619,0.214285714285714,"dbo:Actor in c_e and 'an English' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p","a French actress",,3-gram,,http://dbpedia.org/property/caption,,0.4,0.142857142857143,5,14,2,0.142857142857143,0.105263157894737,0.239045721866879,0.529411764705882,0.271428571428571,0.4,"dbo:Actor in c_e and 'a French actress' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p","best known for",,3-gram,,http://dbpedia.org/property/caption,,0.181818181818182,0.142857142857143,11,14,2,0.142857142857143,0.08,0.161164592805076,0.130434782608696,0.162337662337662,0.181818181818182,"dbo:Actor in c_e and 'best known for' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p","stage and film",,3-gram,,http://dbpedia.org/property/caption,,0.181818181818182,0.142857142857143,11,14,2,0.142857142857143,0.08,0.161164592805076,0.130434782608696,0.162337662337662,0.181818181818182,"dbo:Actor in c_e and 'stage and film' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p","was an English",,3-gram,,http://dbpedia.org/property/caption,,0.2,0.142857142857143,10,14,2,0.142857142857143,0.0833333333333333,0.169030850945703,0.181818181818182,0.171428571428571,0.2,"dbo:Actor in c_e and 'was an English' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p","was a Swedish",,3-gram,,http://dbpedia.org/property/caption,,0.2,0.142857142857143,10,14,2,0.142857142857143,0.0833333333333333,0.169030850945703,0.181818181818182,0.171428571428571,0.2,"dbo:Actor in c_e and 'was a Swedish' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p","and film actress",,3-gram,,http://dbpedia.org/property/caption,,0.333333333333333,0.214285714285714,9,14,3,0.214285714285714,0.130434782608696,0.267261241912424,0.25,0.273809523809524,0.333333333333333,"dbo:Actor in c_e and 'and film actress' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p","an English actress",,3-gram,,http://dbpedia.org/property/caption,,0.25,0.142857142857143,8,14,2,0.142857142857143,0.0909090909090909,0.188982236504614,0.3,0.196428571428571,0.25,"dbo:Actor in c_e and 'an English actress' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p","was a British",,3-gram,,http://dbpedia.org/property/caption,,0.235294117647059,0.285714285714286,17,14,4,0.235294117647059,0.129032258064516,0.259281489420866,0.111111111111111,0.260504201680672,0.285714285714286,"dbo:Actor in c_e and 'was a British' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",March,,1-gram,,http://dbpedia.org/property/caption,,0.25,0.214285714285714,12,14,3,0.214285714285714,0.115384615384615,0.231455024943138,0.0869565217391305,0.232142857142857,0.25,"dbo:Actor in c_e and 'March' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",singer,,1-gram,,http://dbpedia.org/property/caption,,0.285714285714286,0.142857142857143,7,14,2,0.142857142857143,0.0952380952380952,0.202030508910442,0.368421052631579,0.214285714285714,0.285714285714286,"dbo:Actor in c_e and 'singer' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",Swedish,,1-gram,,http://dbpedia.org/property/caption,,0.157894736842105,0.214285714285714,19,14,3,0.157894736842105,0.0909090909090909,0.18394180184549,0.166666666666667,0.18609022556391,0.214285714285714,"dbo:Actor in c_e and 'Swedish' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",film,,1-gram,,http://dbpedia.org/property/caption,,0.157894736842105,0.428571428571429,38,14,6,0.157894736842105,0.115384615384615,0.260132990857236,0.521739130434783,0.293233082706767,0.428571428571429,"dbo:Actor in c_e and 'film' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",January,,1-gram,,http://dbpedia.org/property/caption,,0.142857142857143,0.142857142857143,14,14,2,0.142857142857143,0.0714285714285714,0.142857142857143,0,0.142857142857143,0.142857142857143,"dbo:Actor in c_e and 'January' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",also,,1-gram,,http://dbpedia.org/property/caption,,0.142857142857143,0.214285714285714,21,14,3,0.142857142857143,0.0857142857142857,0.174963553055941,0.21875,0.178571428571429,0.214285714285714,"dbo:Actor in c_e and 'also' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",known,,1-gram,,http://dbpedia.org/property/caption,,0.227272727272727,0.357142857142857,22,14,5,0.227272727272727,0.138888888888889,0.284901441149095,0.258064516129032,0.292207792207792,0.357142857142857,"dbo:Actor in c_e and 'known' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",actress,,1-gram,,http://dbpedia.org/property/caption,,0.212765957446809,0.714285714285714,47,14,10,0.212765957446809,0.163934426229508,0.389840587792725,0.647058823529412,0.463525835866261,0.714285714285714,"dbo:Actor in c_e and 'actress' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",December,,1-gram,,http://dbpedia.org/property/caption,,0.2,0.142857142857143,10,14,2,0.142857142857143,0.0833333333333333,0.169030850945703,0.181818181818182,0.171428571428571,0.2,"dbo:Actor in c_e and 'December' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",played,,1-gram,,http://dbpedia.org/property/caption,,0.166666666666667,0.142857142857143,12,14,2,0.142857142857143,0.0769230769230769,0.154303349962092,0.0833333333333333,0.154761904761905,0.166666666666667,"dbo:Actor in c_e and 'played' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",shows,,1-gram,,http://dbpedia.org/property/caption,,0.333333333333333,0.142857142857143,6,14,2,0.142857142857143,0.1,0.218217890235992,0.444444444444444,0.238095238095238,0.333333333333333,"dbo:Actor in c_e and 'shows' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",born,,1-gram,,http://dbpedia.org/property/caption,,0.150943396226415,0.571428571428571,53,14,8,0.150943396226415,0.119402985074627,0.293689239285741,0.661016949152542,0.361185983827493,0.571428571428571,"dbo:Actor in c_e and 'born' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",February,,1-gram,,http://dbpedia.org/property/caption,,0.4,0.142857142857143,5,14,2,0.142857142857143,0.105263157894737,0.239045721866879,0.529411764705882,0.271428571428571,0.4,"dbo:Actor in c_e and 'February' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",British,,1-gram,,http://dbpedia.org/property/caption,,0.16,0.285714285714286,25,14,4,0.16,0.102564102564103,0.21380899352994,0.314285714285714,0.222857142857143,0.285714285714286,"dbo:Actor in c_e and 'British' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",comedian,,1-gram,,http://dbpedia.org/property/caption,,0.4,0.142857142857143,5,14,2,0.142857142857143,0.105263157894737,0.239045721866879,0.529411764705882,0.271428571428571,0.4,"dbo:Actor in c_e and 'comedian' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",appeared,,1-gram,,http://dbpedia.org/property/caption,,0.153846153846154,0.285714285714286,26,14,4,0.153846153846154,0.1,0.209656967344384,0.333333333333333,0.21978021978022,0.285714285714286,"dbo:Actor in c_e and 'appeared' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",Theatre,,1-gram,,http://dbpedia.org/property/caption,,0.181818181818182,0.142857142857143,11,14,2,0.142857142857143,0.08,0.161164592805076,0.130434782608696,0.162337662337662,0.181818181818182,"dbo:Actor in c_e and 'Theatre' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",stage,,1-gram,,http://dbpedia.org/property/caption,,0.230769230769231,0.428571428571429,26,14,6,0.230769230769231,0.15,0.314485451016575,0.352941176470588,0.32967032967033,0.428571428571429,"dbo:Actor in c_e and 'stage' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",playing,,1-gram,,http://dbpedia.org/property/caption,,0.222222222222222,0.142857142857143,9,14,2,0.142857142857143,0.0869565217391304,0.17817416127495,0.238095238095238,0.182539682539683,0.222222222222222,"dbo:Actor in c_e and 'playing' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",series,,1-gram,,http://dbpedia.org/property/caption,,0.166666666666667,0.142857142857143,12,14,2,0.142857142857143,0.0769230769230769,0.154303349962092,0.0833333333333333,0.154761904761905,0.166666666666667,"dbo:Actor in c_e and 'series' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",television,,1-gram,,http://dbpedia.org/property/caption,,0.166666666666667,0.142857142857143,12,14,2,0.142857142857143,0.0769230769230769,0.154303349962092,0.0833333333333333,0.154761904761905,0.166666666666667,"dbo:Actor in c_e and 'television' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",role,,1-gram,,http://dbpedia.org/property/caption,,0.125,0.142857142857143,16,14,2,0.125,0.0666666666666667,0.133630620956212,0.0714285714285714,0.133928571428571,0.142857142857143,"dbo:Actor in c_e and 'role' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",actor,,1-gram,,http://dbpedia.org/property/caption,,0.0892857142857143,0.357142857142857,56,14,5,0.0892857142857143,0.0714285714285714,0.178571428571429,0.646153846153846,0.223214285714286,0.357142857142857,"dbo:Actor in c_e and 'actor' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",films,,1-gram,,http://dbpedia.org/property/caption,,0.222222222222222,0.285714285714286,18,14,4,0.222222222222222,0.125,0.251976315339485,0.142857142857143,0.253968253968254,0.285714285714286,"dbo:Actor in c_e and 'films' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",English,,1-gram,,http://dbpedia.org/property/caption,,0.157894736842105,0.214285714285714,19,14,3,0.157894736842105,0.0909090909090909,0.18394180184549,0.166666666666667,0.18609022556391,0.214285714285714,"dbo:Actor in c_e and 'English' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",dancer,,1-gram,,http://dbpedia.org/property/caption,,0.6,0.214285714285714,5,14,3,0.214285714285714,0.157894736842105,0.358568582800318,0.5625,0.407142857142857,0.6,"dbo:Actor in c_e and 'dancer' in l_e => exists o : (e, dbp:caption, o) in G"
http://dbpedia.org/ontology/Actor,predict_p_for_s_given_l,"c_s,l_s => p",first,,1-gram,,http://dbpedia.org/property/caption,,0.333333333333333,0.142857142857143,6,14,2,0.142857142857143,0.1,0.218217890235992,0.444444444444444,0.238095238095238,0.333333333333333,"dbo:Actor in c_e and 'first' in l_e => exists o : (e, dbp:caption, o) in G"
